Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,7.545644718147795,7.651235103607178,7.464421106377262,7.651235103607178,43425700,0.0,0.0
2020-01-03 00:00:00-05:00,7.561890254607569,7.610623805235061,7.431932312187341,7.480666637420654,45040800,0.0,0.0
2020-01-06 00:00:00-05:00,7.391321342442584,7.4481774102041065,7.358832050206597,7.440054893493652,43372300,0.0,0.0
2020-01-07 00:00:00-05:00,7.472541283001192,7.513153076171875,7.40756272377031,7.513153076171875,44984100,0.0,0.0
2020-01-08 00:00:00-05:00,7.496908049061391,7.553764869342558,7.448174516940993,7.513153076171875,45994900,0.0,0.0
2020-01-09 00:00:00-05:00,7.553766715228066,7.561889230768176,7.456298852563888,7.52127742767334,51817400,0.0,0.0
2020-01-10 00:00:00-05:00,7.529398103282359,7.602498401462956,7.513153076171875,7.513153076171875,39796300,0.0,0.0
2020-01-13 00:00:00-05:00,7.513156009768763,7.521278526495534,7.399443099411462,7.505033493041992,48553700,0.0,0.0
2020-01-14 00:00:00-05:00,7.488789169583791,7.578134528989942,7.480666652927098,7.545645236968994,42935600,0.0,0.0
2020-01-15 00:00:00-05:00,7.529399665925667,7.553766437042919,7.456298577968224,7.464420318603516,55923900,0.0,0.0
2020-01-16 00:00:00-05:00,7.496909928308583,7.537521731659409,7.431931352789549,7.448176383972168,44310400,0.0,0.0
2020-01-17 00:00:00-05:00,7.4644216690191865,7.496910961255174,7.415688117968118,7.440054893493652,41644900,0.0,0.0
2020-01-21 00:00:00-05:00,7.431932312187341,7.48878915406051,7.391321278199705,7.480666637420654,49556400,0.0,0.0
2020-01-22 00:00:00-05:00,7.488789219150548,7.513155994676081,7.431932376783198,7.440054893493652,39914800,0.0,0.0
2020-01-23 00:00:00-05:00,7.423809051513672,7.440053306864582,7.253240109997971,7.423809051513672,75848700,0.0,0.0
2020-01-24 00:00:00-05:00,7.3994420886956505,7.407564604312938,7.277607452859229,7.310096740722656,68100900,0.0,0.0
2020-01-27 00:00:00-05:00,7.212630198958588,7.277608786593776,7.1314065771116715,7.220752716064453,60769300,0.0,0.0
2020-01-28 00:00:00-05:00,7.261363289013006,7.310097613932448,7.196384705524293,7.285730838775635,85163400,0.0,0.0
2020-01-29 00:00:00-05:00,7.310512449003332,7.4013772879708934,7.3022517942482645,7.318772315979004,59057400,0.15,0.0
2020-01-30 00:00:00-05:00,7.277468738361177,7.302249908447266,7.211384305166287,7.302249908447266,42827800,0.0,0.0
2020-01-31 00:00:00-05:00,7.252687581905247,7.302250715333257,7.219645755546335,7.28572940826416,59813700,0.0,0.0
2020-02-03 00:00:00-05:00,7.310511402266506,7.550064841407865,7.310511402266506,7.417896747589111,71405400,0.0,0.0
2020-02-04 00:00:00-05:00,7.500501559262803,7.6326688626857,7.4922409058540556,7.583106517791748,86196400,0.0,0.0
2020-02-05 00:00:00-05:00,6.947049850733186,7.004872844586105,6.823143210254301,6.864445686340332,145792500,0.0,0.0
2020-02-06 00:00:00-05:00,6.914008228095554,6.922268881108362,6.814882755279541,6.814882755279541,68823400,0.0,0.0
2020-02-07 00:00:00-05:00,6.78184135268059,6.78184135268059,6.624892874574827,6.6992363929748535,98256500,0.0,0.0
2020-02-10 00:00:00-05:00,6.732277701525077,6.732277701525077,6.649673535951666,6.657934188842773,71834900,0.0,0.0
2020-02-11 00:00:00-05:00,6.690976619720459,6.732278312364982,6.674455312439218,6.690976619720459,80164500,0.0,0.0
2020-02-12 00:00:00-05:00,6.724018804558132,6.880967293190992,6.7157581504776305,6.8066229820251465,111536800,0.0,0.0
2020-02-13 00:00:00-05:00,6.781840931007537,6.905747575082745,6.781840931007537,6.814882755279541,67648800,0.0,0.0
2020-02-14 00:00:00-05:00,6.83140458049385,6.83140458049385,6.674455312439218,6.690976619720459,46359700,0.0,0.0
2020-02-18 00:00:00-05:00,6.7074965306309755,6.732277701525077,6.6248923650575655,6.657934188842773,65094800,0.0,0.0
2020-02-19 00:00:00-05:00,6.657934869251676,6.6909766964136,6.608371734619141,6.608371734619141,69668200,0.0,0.0
2020-02-20 00:00:00-05:00,6.608371313048059,6.666194309947869,6.6001106598397286,6.633152484893799,52318200,0.0,0.0
2020-02-21 00:00:00-05:00,6.624892645267529,6.63315251072878,6.517506122589111,6.517506122589111,58326300,0.0,0.0
2020-02-24 00:00:00-05:00,6.360557177512828,6.377078089900278,6.236650531551758,6.253171443939209,110048200,0.0,0.0
2020-02-25 00:00:00-05:00,6.344036529417345,6.344036529417345,5.964055134786369,5.972315788269043,108888300,0.0,0.0
2020-02-26 00:00:00-05:00,6.030138633446729,6.16230592605172,5.955794334411621,5.955794334411621,92469500,0.0,0.0
2020-02-27 00:00:00-05:00,5.889711263243636,6.013618309105228,5.716241477815337,5.757543563842773,118642400,0.0,0.0
2020-02-28 00:00:00-05:00,5.650157365837174,5.7492828369140625,5.50972941820011,5.7492828369140625,116490700,0.0,0.0
2020-03-02 00:00:00-05:00,5.873190174141566,5.972315650305988,5.683199481214945,5.947534084320068,96766000,0.0,0.0
2020-03-03 00:00:00-05:00,6.021878568754858,6.063181048671936,5.691459911087162,5.757543563842773,97457800,0.0,0.0
2020-03-04 00:00:00-05:00,5.856669352455858,5.856669352455858,5.7162413954293,5.8484086990356445,70588100,0.0,0.0
2020-03-05 00:00:00-05:00,5.749282995746118,5.757543254952589,5.542771395019288,5.56755256652832,78070900,0.0,0.0
2020-03-06 00:00:00-05:00,5.451905315551003,5.517988954278116,5.286696218733223,5.361040115356445,109932200,0.0,0.0
2020-03-09 00:00:00-04:00,4.931496430193723,5.071924369697778,4.848891875747099,4.873673439025879,103901700,0.0,0.0
2020-03-10 00:00:00-04:00,5.171051502227783,5.195832677719022,4.791070064318216,5.171051502227783,101873600,0.0,0.0
2020-03-11 00:00:00-04:00,5.0058407261404785,5.047143200308583,4.857152528136554,4.873673439025879,98587100,0.0,0.0
2020-03-12 00:00:00-04:00,4.444130285162324,4.700204654084213,4.295441662382754,4.41934871673584,89453100,0.0,0.0
2020-03-13 00:00:00-04:00,4.848892890336598,4.873674458800711,4.2293580115201435,4.650641918182373,125375300,0.0,0.0
2020-03-16 00:00:00-04:00,4.163274714623016,4.311962956613231,4.1302328830696355,4.138493537902832,110310900,0.0,0.0
2020-03-17 00:00:00-04:00,4.196316546176397,4.245879293506468,3.8824187525295764,4.138493537902832,104233500,0.0,0.0
2020-03-18 00:00:00-04:00,3.9237207174301147,3.998065025489268,3.3867904352143796,3.7172091007232666,125954700,0.0,0.0
2020-03-19 00:00:00-04:00,3.5767812369382166,3.7832928593377875,3.3867905285750255,3.692427635192871,126603800,0.0,0.0
2020-03-20 00:00:00-04:00,3.7502508189769204,3.9237206034842367,3.5106973820648433,3.5767810344696045,129378600,0.0,0.0
2020-03-23 00:00:00-04:00,3.527218475536488,3.7337300968065157,3.2711441124284124,3.3124465942382812,134925000,0.0,0.0
2020-03-24 00:00:00-04:00,3.6924269221375137,4.121970998022522,3.5189575551995387,4.088929176330566,146192100,0.0,0.0
2020-03-25 00:00:00-04:00,4.76628793515301,4.848892500238317,4.229357671264062,4.452390193939209,198999400,0.0,0.0
2020-03-26 00:00:00-04:00,4.427608563948871,4.667161974893177,4.262399056956166,4.336743354797363,138227600,0.0,0.0
2020-03-27 00:00:00-04:00,4.188054960432618,4.378045628709986,4.0558872821377685,4.287180423736572,106324000,0.0,0.0
2020-03-30 00:00:00-04:00,4.22109817900391,4.2293584400691575,4.072409540932371,4.155014514923096,97879700,0.0,0.0
2020-03-31 00:00:00-04:00,4.155013544990502,4.287180842299434,3.923720380810256,3.9898040294647217,231800800,0.0,0.0
2020-04-01 00:00:00-04:00,3.824594902167107,3.940241287141234,3.6015623913436263,3.6346042156219482,119174500,0.0,0.0
2020-04-02 00:00:00-04:00,3.6263434319525034,3.775032029737403,3.5106970511450486,3.601562261581421,90891700,0.0,0.0
