Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-03-13 00:00:00-04:00,57.17140579223633,57.17140579223633,57.17140579223633,57.17140579223633,0,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,51.87393569946289,51.87393569946289,51.87393569946289,51.87393569946289,0,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,55.20682144165039,55.20682144165039,55.20682144165039,55.20682144165039,0,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,52.96705627441406,52.96705627441406,52.96705627441406,52.96705627441406,0,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,52.64599609375,52.64599609375,52.64599609375,52.64599609375,0,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,49.8558464050293,49.8558464050293,49.8558464050293,49.8558464050293,0,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,48.02886962890625,48.02886962890625,48.02886962890625,48.02886962890625,0,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,52.24849319458008,52.24849319458008,52.24849319458008,52.24849319458008,0,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,52.77595138549805,52.77595138549805,52.77595138549805,52.77595138549805,0,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,55.77249526977539,55.77249526977539,55.77249526977539,55.77249526977539,0,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,53.983741760253906,53.983741760253906,53.983741760253906,53.983741760253906,0,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,56.185298919677734,56.185298919677734,56.185298919677734,56.185298919677734,0,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,55.70370101928711,55.70370101928711,55.70370101928711,55.70370101928711,0,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,53.9990348815918,53.9990348815918,53.9990348815918,53.9990348815918,0,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,55.61960220336914,55.61960220336914,55.61960220336914,55.61960220336914,0,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,54.83226013183593,54.83226013183593,54.83226013183593,54.83226013183594,0,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,57.77528762817383,57.77528762817383,57.77528762817383,57.77528762817383,0,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,57.75235366821289,57.75235366821289,57.75235366821289,57.75235366821289,0,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,59.296512603759766,59.296512603759766,59.296512603759766,59.296512603759766,0,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,59.84688186645508,59.84688186645508,59.84688186645508,59.84688186645508,0,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,59.03660583496094,59.03660583496094,59.03660583496094,59.03660583496094,0,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,60.75655746459961,60.75655746459961,60.75655746459961,60.75655746459961,0,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,59.53346633911133,59.53346633911133,59.53346633911133,59.53346633911133,0,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,59.78573989868164,59.78573989868164,59.78573989868164,59.78573989868164,0,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,61.35280990600586,61.35280990600586,61.35280990600586,61.35280990600586,0,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,60.31319046020508,60.31319046020508,60.31319046020508,60.31319046020508,0,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,58.80727005004883,58.80727005004883,58.80727005004883,58.80727005004883,0,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,59.84688186645508,59.84688186645508,59.84688186645508,59.84688186645508,0,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,59.84688186645508,59.84688186645508,59.84688186645508,59.84688186645508,0,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,60.47370529174805,60.47370529174805,60.47370529174805,60.47370529174805,0,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,61.34515380859375,61.34515380859375,61.34515380859375,61.34515380859375,0,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,61.18463897705078,61.18463897705078,61.18463897705078,61.18463897705078,0,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,62.44593048095703,62.44593048095703,62.44593048095703,62.44593048095703,0,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,61.58977508544921,61.58977508544921,61.58977508544921,61.58977508544922,0,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,60.221458435058594,60.221458435058594,60.221458435058594,60.221458435058594,0,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,60.28261184692383,60.28261184692383,60.28261184692383,60.28261184692383,0,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,60.67247009277343,60.67247009277343,60.67247009277343,60.67247009277344,0,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,60.15266418457031,60.15266418457031,60.15266418457031,60.15266418457031,0,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,60.55780029296875,60.55780029296875,60.55780029296875,60.55780029296875,0,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,61.74266052246094,61.74266052246094,61.74266052246094,61.74266052246094,0,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,61.66621780395508,61.66621780395508,61.66621780395508,61.66621780395508,0,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,60.718326568603516,60.718326568603516,60.718326568603516,60.718326568603516,0,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,59.79337692260742,59.79337692260742,59.79337692260742,59.79337692260742,0,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,60.320831298828125,60.320831298828125,60.320831298828125,60.320831298828125,0,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,60.641891479492195,60.641891479492195,60.641891479492195,60.64189147949219,0,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,62.61411666870117,62.61411666870117,62.61411666870117,62.61411666870117,0,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,61.689151763916016,61.689151763916016,61.689151763916016,61.689151763916016,0,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,62.690547943115234,62.690547943115234,62.690547943115234,62.690547943115234,0,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,62.079002380371094,62.079002380371094,62.079002380371094,62.079002380371094,0,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,62.08665084838868,62.08665084838868,62.08665084838868,62.08665084838867,0,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,62.92752456665039,62.92752456665039,62.92752456665039,62.92752456665039,0,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,63.7225227355957,63.7225227355957,63.7225227355957,63.7225227355957,0,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,63.65372085571289,63.65372085571289,63.65372085571289,63.65372085571289,0,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,63.913639068603516,63.913639068603516,63.913639068603516,63.913639068603516,0,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,63.997718811035156,63.997718811035156,63.997718811035156,63.997718811035156,0,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,64.60160827636719,64.60160827636719,64.60160827636719,64.60160827636719,0,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,65.57243347167969,65.57243347167969,65.57243347167969,65.57243347167969,0,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,65.42720031738281,65.42720031738281,65.42720031738281,65.42720031738281,0,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,66.81079864501953,66.81079864501953,66.81079864501953,66.81079864501953,0,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,67.3841323852539,67.3841323852539,67.3841323852539,67.3841323852539,0,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,66.94840240478516,66.94840240478516,66.94840240478516,66.94840240478516,0,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,66.71143341064453,66.71143341064453,66.71143341064453,66.71143341064453,0,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,63.08805465698242,63.08805465698242,63.08805465698242,63.08805465698242,0,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,63.77602767944337,63.77602767944337,63.77602767944337,63.77602767944336,0,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,64.12767028808594,64.12767028808594,64.12767028808594,64.12767028808594,0,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,65.64888000488281,65.64888000488281,65.64888000488281,65.64888000488281,0,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,65.39662170410156,65.39662170410156,65.39662170410156,65.39662170410156,0,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,65.39662170410156,65.39662170410156,65.39662170410156,65.39662170410156,0,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,65.05262756347656,65.05262756347656,65.05262756347656,65.05262756347656,0,0.0,0.0,0.0
2020-06-22 00:00:00-04:00,65.31253814697266,65.31253814697266,65.31253814697266,65.31253814697266,0,0.0,0.0,0.0
2020-06-23 00:00:00-04:00,65.57243347167969,65.57243347167969,65.57243347167969,65.57243347167969,0,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,64.00536346435547,64.00536346435547,64.00536346435547,64.00536346435547,0,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,64.74070739746094,64.74070739746094,64.74070739746094,64.74070739746094,0,1.04,0.0,0.0
2020-06-26 00:00:00-04:00,63.44032287597656,63.44032287597656,63.44032287597656,63.44032287597656,0,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,64.37690734863281,64.37690734863281,64.37690734863281,64.37690734863281,0,0.0,0.0,0.0
2020-06-30 00:00:00-04:00,65.0657958984375,65.0657958984375,65.0657958984375,65.0657958984375,0,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,65.07353973388672,65.07353973388672,65.07353973388672,65.07353973388672,0,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,65.55345153808594,65.55345153808594,65.55345153808594,65.55345153808594,0,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,66.38166809082031,66.38166809082031,66.38166809082031,66.38166809082031,0,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,66.20362854003906,66.20362854003906,66.20362854003906,66.20362854003906,0,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,66.58292388916016,66.58292388916016,66.58292388916016,66.58292388916016,0,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,66.16493225097656,66.16493225097656,66.16493225097656,66.16493225097656,0,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,66.8770523071289,66.8770523071289,66.8770523071289,66.8770523071289,0,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,66.79190826416016,66.79190826416016,66.79190826416016,66.79190826416016,0,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,67.9220199584961,67.9220199584961,67.9220199584961,67.9220199584961,0,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,68.40191650390625,68.40191650390625,68.40191650390625,68.40191650390625,0,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,68.34772491455078,68.34772491455078,68.34772491455078,68.34772491455078,0,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,68.5412368774414,68.5412368774414,68.5412368774414,68.5412368774414,0,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,68.53350067138672,68.53350067138672,68.53350067138672,68.53350067138672,0,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,68.77345275878906,68.77345275878906,68.77345275878906,68.77345275878906,0,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,69.1449966430664,69.1449966430664,69.1449966430664,69.1449966430664,0,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,68.61089324951172,68.61089324951172,68.61089324951172,68.61089324951172,0,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,68.16969299316406,68.16969299316406,68.16969299316406,68.16969299316406,0,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,68.75797271728516,68.75797271728516,68.75797271728516,68.75797271728516,0,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,68.31676483154297,68.31676483154297,68.31676483154297,68.31676483154297,0,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,68.7115249633789,68.7115249633789,68.7115249633789,68.7115249633789,0,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,68.20066833496094,68.20066833496094,68.20066833496094,68.20066833496094,0,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,68.42513275146484,68.42513275146484,68.42513275146484,68.42513275146484,0,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,68.9747085571289,68.9747085571289,68.9747085571289,68.9747085571289,0,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,69.33075714111328,69.33075714111328,69.33075714111328,69.33075714111328,0,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,70.0970458984375,70.0970458984375,70.0970458984375,70.0970458984375,0,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,70.46085357666016,70.46085357666016,70.46085357666016,70.46085357666016,0,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,70.46085357666016,70.46085357666016,70.46085357666016,70.46085357666016,0,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,70.80916595458984,70.80916595458984,70.80916595458984,70.80916595458984,0,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,70.39892578125,70.39892578125,70.39892578125,70.39892578125,0,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,71.45162963867188,71.45162963867188,71.45162963867188,71.45162963867188,0,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,71.31230163574219,71.31230163574219,71.31230163574219,71.31230163574219,0,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,71.23489379882812,71.23489379882812,71.23489379882812,71.23489379882812,0,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,71.34326171875,71.34326171875,71.34326171875,71.34326171875,0,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,71.42841339111328,71.42841339111328,71.42841339111328,71.42841339111328,0,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,71.1187744140625,71.1187744140625,71.1187744140625,71.1187744140625,0,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,71.22716522216797,71.22716522216797,71.22716522216797,71.22716522216797,0,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,71.63740539550781,71.63740539550781,71.63740539550781,71.63740539550781,0,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,72.35725402832031,72.35725402832031,72.35725402832031,72.35725402832031,0,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,72.26436614990234,72.26436614990234,72.26436614990234,72.26436614990234,0,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,72.7210464477539,72.7210464477539,72.7210464477539,72.7210464477539,0,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,72.89908599853516,72.89908599853516,72.89908599853516,72.89908599853516,0,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,73.30158233642578,73.30158233642578,73.30158233642578,73.30158233642578,0,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,73.0306625366211,73.0306625366211,73.0306625366211,73.0306625366211,0,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,73.75826263427734,73.75826263427734,73.75826263427734,73.75826263427734,0,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,74.73356628417969,74.73356628417969,74.73356628417969,74.73356628417969,0,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,72.39596557617188,72.39596557617188,72.39596557617188,72.39596557617188,0,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,72.16374969482422,72.16374969482422,72.16374969482422,72.16374969482422,0,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,70.42215728759766,70.42215728759766,70.42215728759766,70.42215728759766,0,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,71.71479797363281,71.71479797363281,71.71479797363281,71.71479797363281,0,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,70.56148529052734,70.56148529052734,70.56148529052734,70.56148529052734,0,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,70.91754913330078,70.91754913330078,70.91754913330078,70.91754913330078,0,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,71.59869384765625,71.59869384765625,71.59869384765625,71.59869384765625,0,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,71.74575805664062,71.74575805664062,71.74575805664062,71.74575805664062,0,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,71.55999755859375,71.55999755859375,71.55999755859375,71.55999755859375,0,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,71.35099792480469,71.35099792480469,71.35099792480469,71.35099792480469,0,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,70.7008056640625,70.7008056640625,70.7008056640625,70.7008056640625,0,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,69.69454956054688,69.69454956054688,69.69454956054688,69.69454956054688,0,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,70.11254119873047,70.11254119873047,70.11254119873047,70.11254119873047,0,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,68.53350067138672,68.53350067138672,68.53350067138672,68.53350067138672,0,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,68.81990051269531,68.81990051269531,68.81990051269531,68.81990051269531,0,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,69.59394073486328,69.59394073486328,69.59394073486328,69.59394073486328,0,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,70.45311737060547,70.45311737060547,70.45311737060547,70.45311737060547,0,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,70.0970458984375,70.0970458984375,70.0970458984375,70.0970458984375,0,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,70.75498962402344,70.75498962402344,70.75498962402344,70.75498962402344,0,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,70.68534088134766,70.68534088134766,70.68534088134766,70.68534088134766,0,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,70.27508544921875,70.27508544921875,70.27508544921875,70.27508544921875,0,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,71.46710205078125,71.46710205078125,71.46710205078125,71.46710205078125,0,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,70.45311737060547,70.45311737060547,70.45311737060547,70.45311737060547,0,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,71.45162963867188,71.45162963867188,71.45162963867188,71.45162963867188,0,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,72.04764556884766,72.04764556884766,72.04764556884766,72.04764556884766,0,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,72.79071044921875,72.79071044921875,72.79071044921875,72.79071044921875,0,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,73.85888671875,73.85888671875,73.85888671875,73.85888671875,0,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,73.27836608886719,73.27836608886719,73.27836608886719,73.27836608886719,0,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,72.90682983398438,72.90682983398438,72.90682983398438,72.90682983398438,0,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,72.74427795410156,72.74427795410156,72.74427795410156,72.74427795410156,0,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,72.90682983398438,72.90682983398438,72.90682983398438,72.90682983398438,0,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,71.78446197509766,71.78446197509766,71.78446197509766,71.78446197509766,0,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,72.14826202392578,72.14826202392578,72.14826202392578,72.14826202392578,0,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,71.97024536132812,71.97024536132812,71.97024536132812,71.97024536132812,0,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,72.33403778076172,72.33403778076172,72.33403778076172,72.33403778076172,0,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,72.5197982788086,72.5197982788086,72.5197982788086,72.5197982788086,0,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,71.26585388183594,71.26585388183594,71.26585388183594,71.26585388183594,0,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,70.8478775024414,70.8478775024414,70.8478775024414,70.8478775024414,0,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,68.5102767944336,68.5102767944336,68.5102767944336,68.5102767944336,0,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,69.43138885498047,69.43138885498047,69.43138885498047,69.43138885498047,0,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,68.85084533691406,68.85084533691406,68.85084533691406,68.85084533691406,0,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,69.99642944335938,69.99642944335938,69.99642944335938,69.99642944335938,0,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,70.97173309326172,70.97173309326172,70.97173309326172,70.97173309326172,0,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,71.52130126953125,71.52130126953125,71.52130126953125,71.52130126953125,0,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,72.79845428466797,72.79845428466797,72.79845428466797,72.79845428466797,0,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,72.92230224609375,72.92230224609375,72.92230224609375,72.92230224609375,0,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,74.23043060302734,74.23043060302734,74.23043060302734,74.23043060302734,0,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,74.76451110839844,74.76451110839844,74.76451110839844,74.76451110839844,0,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,74.72582244873047,74.72582244873047,74.72582244873047,74.72582244873047,0,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,73.95952606201172,73.95952606201172,73.95952606201172,73.95952606201172,0,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,74.74903869628906,74.74903869628906,74.74903869628906,74.74903869628906,0,0.0,0.0,0.0
