Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03 00:00:00-05:00,26.81093145458995,26.933640958633696,26.570142227266256,26.891965866088867,115127600,0.0,0.0
2017-01-04 00:00:00-05:00,26.822499060307948,26.975308277743398,26.799346630325445,26.861858367919922,84472400,0.0,0.0
2017-01-05 00:00:00-05:00,26.838709791623415,27.056346550826525,26.813241585060606,26.998464584350586,88774400,0.0,0.0
2017-01-06 00:00:00-05:00,27.037822316970757,27.35733188374643,26.96604924799006,27.299449920654297,127007600,0.0,0.0
2017-01-09 00:00:00-05:00,27.308712216508066,27.65137424957027,27.306398209573008,27.549501419067383,134247600,0.0,0.0
2017-01-10 00:00:00-05:00,27.498563467421448,27.63979560493955,27.389746855775652,27.57728385925293,97848400,0.0,0.0
2017-01-11 00:00:00-05:00,27.49161453800539,27.767133225953824,27.459200782531124,27.7254581451416,110354400,0.0,0.0
2017-01-12 00:00:00-05:00,27.528666747595203,27.6212782577982,27.36891193665548,27.60970115661621,108344800,0.0,0.0
2017-01-13 00:00:00-05:00,27.577283997728752,27.695363702860192,27.507824932023805,27.561077117919922,104447600,0.0,0.0
2017-01-17 00:00:00-05:00,27.399009039496985,27.838912373902836,27.37122682382809,27.78334617614746,137759200,0.0,0.0
2017-01-18 00:00:00-05:00,27.783338798342683,27.899102710002442,27.716195517609968,27.781023025512695,94852000,0.0,0.0
2017-01-19 00:00:00-05:00,27.644432369759677,27.80418542396721,27.637486815196446,27.732412338256836,102389200,0.0,0.0
2017-01-20 00:00:00-05:00,27.887533017740985,27.887533017740985,27.720834424474866,27.78334617614746,130391600,0.0,0.0
2017-01-23 00:00:00-05:00,27.783340066023996,27.970877046216156,27.73008788700722,27.801862716674805,88200800,0.0,0.0
2017-01-24 00:00:00-05:00,27.679152626271826,27.806491872200187,27.667575528270543,27.77639389038086,92844000,0.0,0.0
2017-01-25 00:00:00-05:00,27.880584118961252,28.269550989419262,27.848170360291196,28.21861457824707,129510400,0.0,0.0
2017-01-26 00:00:00-05:00,28.169994194533796,28.348271635245776,28.15378731505247,28.232507705688477,105350400,0.0,0.0
2017-01-27 00:00:00-05:00,28.278819818734696,28.327440469640027,28.153794530799058,28.23482894897461,82251600,0.0,0.0
2017-01-30 00:00:00-05:00,27.998661581549072,28.160730361938477,27.936149842375222,28.160730361938477,121510000,0.0,0.0
2017-01-31 00:00:00-05:00,28.049600438775446,28.10516663027448,27.926890956273784,28.095905303955078,196804000,0.0,0.0
2017-02-01 00:00:00-05:00,29.410981650522558,30.21206954275371,29.40635187088035,29.8092098236084,447940000,0.0,0.0
2017-02-02 00:00:00-05:00,29.63093482157323,29.957388169347634,29.58462819203329,29.75827407836914,134841600,0.0,0.0
2017-02-03 00:00:00-05:00,29.707338862827932,29.911084508156275,29.672611097299118,29.885616302490234,98029200,0.0,0.0
2017-02-06 00:00:00-05:00,29.897186656146932,30.21437861919019,29.843932717238953,30.165756225585938,107383600,0.0,0.0
2017-02-07 00:00:00-05:00,30.223651698761493,30.58252066442523,30.202815034823505,30.452865600585938,152735200,0.0,0.0
2017-02-08 00:00:00-05:00,30.41118684914833,30.61261496363037,30.381087095826683,30.570938110351562,92016400,0.0,0.0
2017-02-09 00:00:00-05:00,30.612787345577345,30.798813357234675,30.489545866836462,30.791837692260742,113399600,0.1425,0.0
2017-02-10 00:00:00-05:00,30.801137950939594,30.912752127826423,30.705799141359876,30.722074508666992,80262000,0.0,0.0
2017-02-13 00:00:00-05:00,30.945316680768183,31.117391402863102,30.868580799894175,30.9941463470459,92141600,0.0,0.0
2017-02-14 00:00:00-05:00,31.035989157350645,31.412689168080796,30.984831927726773,31.396413803100586,132904800,0.0,0.0
2017-02-15 00:00:00-05:00,31.51269784239787,31.687096622184516,31.303417177762537,31.5103702545166,142492400,0.0,0.0
2017-02-16 00:00:00-05:00,31.547571895636466,31.601053187360172,31.35457017976631,31.473163604736328,90338400,0.0,0.0
2017-02-17 00:00:00-05:00,31.415024184334655,31.58477127833204,31.415024184334655,31.559192657470703,88792800,0.0,0.0
2017-02-21 00:00:00-05:00,31.67779058850454,31.79870805870024,31.61965766700783,31.787080764770508,98028800,0.0,0.0
2017-02-22 00:00:00-05:00,31.72429619477771,31.884743625705248,31.64988790035088,31.88241958618164,83347600,0.0,0.0
2017-02-23 00:00:00-05:00,31.945198560033717,31.968449595668055,31.69406395738414,31.74754524230957,83152800,0.0,0.0
2017-02-24 00:00:00-05:00,31.603383668112723,31.777782440185547,31.456887564162884,31.777782440185547,87106400,0.0,0.0
2017-02-27 00:00:00-05:00,31.88940367794194,31.959163911751897,31.689426233368263,31.8405704498291,81029600,0.0,0.0
2017-02-28 00:00:00-05:00,31.875434440234024,31.959145964164758,31.787071290487447,31.854507446289062,93931600,0.0,0.0
2017-03-01 00:00:00-05:00,32.063798755869485,32.58931916617705,31.99636611819979,32.50560760498047,145658400,0.0,0.0
2017-03-02 00:00:00-05:00,32.55444590646437,32.61955451442506,32.266105251100605,32.31261444091797,104844000,0.0,0.0
2017-03-03 00:00:00-05:00,32.27074894038173,32.5149079342422,32.22656734981671,32.50328063964844,84432400,0.0,0.0
2017-03-06 00:00:00-05:00,32.40793849600635,32.50095329514616,32.22889166044683,32.400962829589844,87000000,0.0,0.0
2017-03-07 00:00:00-05:00,32.335851564878794,32.54978026294627,32.273067024180804,32.44281768798828,69785200,0.0,0.0
2017-03-08 00:00:00-05:00,32.310275935234166,32.50792928071393,32.28004922984979,32.321903228759766,74828800,0.0,0.0
2017-03-09 00:00:00-05:00,32.26144862603749,32.2730723722602,31.868469493973148,32.247493743896484,88623600,0.0,0.0
2017-03-10 00:00:00-05:00,32.380025028844635,32.405603646556465,32.23818061210644,32.35444641113281,78451200,0.0,0.0
2017-03-13 00:00:00-04:00,32.28702044128175,32.421885673483814,32.28004477575927,32.368404388427734,69686800,0.0,0.0
2017-03-14 00:00:00-04:00,32.391660509348135,32.47304446035602,32.28469438600878,32.319576263427734,61236400,0.0,0.0
2017-03-15 00:00:00-04:00,32.41724466501733,32.72883628681308,32.328881484926676,32.66140365600586,102767200,0.0,0.0
2017-03-16 00:00:00-04:00,32.721849932343545,32.79161012814875,32.614883825688786,32.714874267578125,76928000,0.0,0.0
2017-03-17 00:00:00-04:00,32.78696830904742,32.78696830904742,32.52885799107139,32.5521125793457,175540000,0.0,0.0
2017-03-20 00:00:00-04:00,32.64744200020091,32.9032282325769,32.60791204577033,32.89392852783203,86168000,0.0,0.0
2017-03-21 00:00:00-04:00,33.04507892235555,33.20552635768704,32.49165235947928,32.51723098754883,158119600,0.0,0.0
2017-03-22 00:00:00-04:00,32.51955541958933,32.92648584147403,32.498624872725685,32.88462829589844,103440800,0.0,0.0
2017-03-23 00:00:00-04:00,32.84742387235944,32.921835713146855,32.696279699468825,32.76836395263672,81385200,0.0,0.0
2017-03-24 00:00:00-04:00,32.9032320825589,32.959040962012374,32.635822075000235,32.70325469970703,89582400,0.0,0.0
2017-03-27 00:00:00-04:00,32.412582696680865,32.838115991349504,32.23353235399328,32.759056091308594,94300400,0.0,0.0
2017-03-28 00:00:00-04:00,32.76602556729216,33.4938469950173,32.69858942258501,33.43804168701172,133499200,0.0,0.0
2017-03-29 00:00:00-04:00,33.41015572117942,33.598509394233815,33.29621744955613,33.51247024536133,116760000,0.0,0.0
2017-03-30 00:00:00-04:00,33.52873747427795,33.60082171440397,33.368290076242005,33.46827697753906,84829200,0.0,0.0
2017-03-31 00:00:00-04:00,33.419446019984015,33.54733912562643,33.254347002127254,33.405494689941406,78646800,0.0,0.0
2017-04-03 00:00:00-04:00,33.41713395390856,33.51246925940738,33.26366217215092,33.4148063659668,79942800,0.0,0.0
2017-04-04 00:00:00-04:00,33.310144344799085,33.691495942666954,33.29154139512872,33.66359329223633,79565600,0.0,0.0
2017-04-05 00:00:00-04:00,33.535713840409585,33.82405435509068,33.44037501521447,33.48920822143555,110871600,0.0,0.0
2017-04-06 00:00:00-04:00,33.55198720353991,33.6054720329047,33.35666148664118,33.405494689941406,84596000,0.0,0.0
2017-04-07 00:00:00-04:00,33.421768579795376,33.52640709863507,33.314806022101806,33.33108139038086,66688800,0.0,0.0
2017-04-10 00:00:00-04:00,33.39155542308646,33.45666401890747,33.228780385381576,33.29156494140625,75733600,0.0,0.0
2017-04-11 00:00:00-04:00,33.23806844340236,33.3334072537457,32.56837628041605,32.93345260620117,121517600,0.0,0.0
2017-04-12 00:00:00-04:00,32.926490127703396,33.05437972413678,32.78929372815591,32.97299575805664,81400000,0.0,0.0
2017-04-13 00:00:00-04:00,32.99857282284378,33.10786300047724,32.7985954284668,32.7985954284668,71291600,0.0,0.0
2017-04-17 00:00:00-04:00,32.89857390578312,32.99158868635391,32.75672947004486,32.97996139526367,66328400,0.0,0.0
2017-04-18 00:00:00-04:00,32.88229495948055,33.02878745719697,32.812534768679505,32.83346176147461,58790000,0.0,0.0
2017-04-19 00:00:00-04:00,32.991588090769966,33.019490750361946,32.65906602197779,32.712547302246094,69313600,0.0,0.0
2017-04-20 00:00:00-04:00,32.83811821605697,33.23342129119339,32.82416688547528,33.12180709838867,93278400,0.0,0.0
2017-04-21 00:00:00-04:00,33.12181297973728,33.17761831197323,32.98462014045477,33.08228302001953,69283600,0.0,0.0
2017-04-24 00:00:00-04:00,33.36829409733225,33.4729326374845,33.29388226104074,33.400848388671875,68537200,0.0,0.0
2017-04-25 00:00:00-04:00,33.46363104055291,33.69383510624566,33.454327787466504,33.6077995300293,75486000,0.0,0.0
2017-04-26 00:00:00-04:00,33.593850626750104,33.62408087923885,33.34039195817252,33.41014862060547,80164800,0.0,0.0
2017-04-27 00:00:00-04:00,33.46595259913712,33.521761469064515,33.32410815937062,33.43572235107422,56985200,0.0,0.0
2017-04-28 00:00:00-04:00,33.50548986379131,33.554323079154194,33.314815725857294,33.403175354003906,83441600,0.0,0.0
2017-05-01 00:00:00-04:00,33.740353412912604,34.22866788765086,33.707799114596725,34.08449935913086,134411600,0.0,0.0
2017-05-02 00:00:00-04:00,34.30772258428838,34.43561571821054,34.14495111754737,34.30074691772461,181408800,0.0,0.0
2017-05-03 00:00:00-04:00,33.85429545662771,34.29610789519416,33.54735540231416,34.19611740112305,182788000,0.0,0.0
2017-05-04 00:00:00-04:00,34.07053667872204,34.21470515923536,33.90543765414129,34.07286071777344,93487600,0.0,0.0
2017-05-05 00:00:00-04:00,34.12635536529319,34.64257608895621,34.12635536529319,34.6379280090332,109310800,0.0,0.0
2017-05-08 00:00:00-04:00,34.654198604263634,35.740121206114054,34.654198604263634,35.579673767089844,195009600,0.0,0.0
2017-05-09 00:00:00-04:00,35.779646125129126,36.01450537737947,35.68198325169743,35.807552337646484,156521600,0.0,0.0
2017-05-10 00:00:00-04:00,35.723837429931926,35.79592167151824,35.37038833928315,35.63779830932617,103222800,0.0,0.0
2017-05-11 00:00:00-04:00,35.59577716704267,35.974035805979454,35.56308850074418,35.946014404296875,109020400,0.1575,0.0
2017-05-12 00:00:00-04:00,36.121126949542045,36.52273253242497,36.11412249099848,36.44801712036133,130108000,0.0,0.0
2017-05-15 00:00:00-04:00,36.42699985200224,36.57643423757286,36.2028500550447,36.354618072509766,104038800,0.0,0.0
2017-05-16 00:00:00-04:00,36.410663679601704,36.43868151842886,36.12580377553434,36.30092239379883,80194000,0.0,0.0
2017-05-17 00:00:00-04:00,35.864286210892345,36.09077319020123,34.9560046618895,35.082088470458984,203070800,0.0,0.0
2017-05-18 00:00:00-04:00,35.32026292355195,35.8035885131312,35.287574253545614,35.61679458618164,134272800,0.0,0.0
2017-05-19 00:00:00-04:00,35.81292011628266,35.95301285007225,35.63780152694806,35.73820114135742,107843200,0.0,0.0
2017-05-22 00:00:00-04:00,35.95768641529846,36.093111895567056,35.703181567819925,35.955352783203125,91865600,0.0,0.0
2017-05-23 00:00:00-04:00,36.16783016855042,36.16783016855042,35.796579556649974,35.91099166870117,79675600,0.0,0.0
2017-05-24 00:00:00-04:00,35.92033845447168,35.99739109191484,35.647153774154084,35.803592681884766,76712000,0.0,0.0
2017-05-25 00:00:00-04:00,35.894652788692724,36.03941996354199,35.73120942624816,35.92734146118164,76942400,0.0,0.0
2017-05-26 00:00:00-04:00,35.957692099471686,36.01373134379231,35.79658238949786,35.86663055419922,87710400,0.0,0.0
2017-05-30 00:00:00-04:00,35.822257630990734,36.05808271156414,35.80124425567956,35.88063049316406,80507600,0.0,0.0
2017-05-31 00:00:00-04:00,35.950674226634966,35.99737179808117,35.5794237238626,35.668148040771484,97804800,0.0,0.0
2017-06-01 00:00:00-04:00,35.763886460782935,35.80124594941254,35.54207028658968,35.76622009277344,65616400,0.0,0.0
2017-06-02 00:00:00-04:00,35.85960639249023,36.296234130859375,35.69849677103115,36.296234130859375,111082800,0.0,0.0
2017-06-05 00:00:00-04:00,36.03707376093612,36.06275796595779,35.8316036835599,35.941341400146484,101326800,0.0,0.0
2017-06-06 00:00:00-04:00,35.934342170314046,36.380311812047466,35.90632432904835,36.06276321411133,106499600,0.0,0.0
2017-06-07 00:00:00-04:00,36.19584893972373,36.419998757384434,36.06976154984211,36.27756881713867,84278400,0.0,0.0
2017-06-08 00:00:00-04:00,36.24954162841468,36.317252570106355,36.05107250355931,36.18883514404297,85003200,0.0,0.0
2017-06-09 00:00:00-04:00,36.23554430448523,36.23554430448523,34.09442780409518,34.785560607910156,259530800,0.0,0.0
2017-06-12 00:00:00-04:00,34.02904560465734,34.11076547543758,33.27486564709957,33.95432662963867,289229200,0.0,0.0
2017-06-13 00:00:00-04:00,34.360596543263405,34.42830748412437,33.89127653180677,34.22750473022461,136661600,0.0,0.0
2017-06-14 00:00:00-04:00,34.43998479587218,34.43998479587218,33.585405335018734,33.89361572265625,126124800,0.0,0.0
2017-06-15 00:00:00-04:00,33.463995853026,33.73484322348737,33.20482020466288,33.69047927856445,128661600,0.0,0.0
2017-06-16 00:00:00-04:00,33.57140477623499,33.73951892719358,33.202487809564616,33.218833923339844,201444400,0.0,0.0
2017-06-19 00:00:00-04:00,33.543384450965476,34.26253858499808,33.543384450965476,34.16913986206055,130165600,0.0,0.0
2017-06-20 00:00:00-04:00,34.29289494234919,34.29289494234919,33.84225806435883,33.85860061645508,99600400,0.0,0.0
2017-06-21 00:00:00-04:00,33.97767877655111,34.106099794075,33.765200689629495,34.05939865112305,85063200,0.0,0.0
2017-06-22 00:00:00-04:00,34.03605704526265,34.25320243071111,33.884285432170856,34.00336837768555,76425200,0.0,0.0
2017-06-23 00:00:00-04:00,33.886626095006385,34.36061360477666,33.88195526693239,34.1551399230957,141757600,0.0,0.0
2017-06-26 00:00:00-04:00,34.362937004055155,34.622112661611304,33.94498886724501,34.047725677490234,102769600,0.0,0.0
2017-06-27 00:00:00-04:00,33.85859550035022,34.12711281836354,33.5340425118483,33.55972671508789,99047600,0.0,0.0
2017-06-28 00:00:00-04:00,33.737182568748175,34.11543759644018,33.426638497288614,34.0500602722168,88329600,0.0,0.0
2017-06-29 00:00:00-04:00,33.78855324079828,33.886619233708544,33.221167098420864,33.54805374145508,125997600,0.0,0.0
2017-06-30 00:00:00-04:00,33.7278333727478,33.84691627172244,33.571394555997045,33.62743377685547,92096400,0.0,0.0
2017-07-03 00:00:00-04:00,33.82825045403457,33.92631645880044,33.41263585930401,33.50603103637695,57111200,0.0,0.0
2017-07-05 00:00:00-04:00,33.55039221469283,33.80723071177753,33.32390518810522,33.6437873840332,86278400,0.0,0.0
2017-07-06 00:00:00-04:00,33.393947424297004,33.506022320189125,33.25151750049374,33.32623291015625,96515200,0.0,0.0
2017-07-07 00:00:00-04:00,33.36592993731392,33.79789058580926,33.36592993731392,33.664798736572266,76806800,0.0,0.0
2017-07-10 00:00:00-04:00,33.64845739618016,34.07808086521367,33.475672418009246,33.87027359008789,84362400,0.0,0.0
2017-07-11 00:00:00-04:00,33.79320952327519,34.05472231551537,33.71148967047192,33.980003356933594,79127200,0.0,0.0
2017-07-12 00:00:00-04:00,34.05940802498801,34.13178982856874,33.814244771001135,34.029056549072266,99538000,0.0,0.0
2017-07-13 00:00:00-04:00,33.97300984949281,34.67115064721996,33.95900093094263,34.50303649902344,100797600,0.0,0.0
2017-07-14 00:00:00-04:00,34.54973036113853,34.86727887766889,34.40029597470052,34.799564361572266,80528400,0.0,0.0
2017-07-17 00:00:00-04:00,34.748204755595474,35.233863912596554,34.68983188392927,34.92098617553711,95174000,0.0,0.0
2017-07-18 00:00:00-04:00,34.83691914107918,35.05406801426869,34.713168973539695,35.04239273071289,71475200,0.0,0.0
2017-07-19 00:00:00-04:00,35.13579539306969,35.355277944823854,35.0120451990461,35.26188278198242,83692000,0.0,0.0
2017-07-20 00:00:00-04:00,35.37395457399315,35.42999380443998,35.06808134541403,35.10310363769531,68974800,0.0,0.0
2017-07-21 00:00:00-04:00,35.021395575869064,35.12646605093509,34.762219837213934,35.08677291870117,105010400,0.0,0.0
2017-07-24 00:00:00-04:00,35.159136563246356,35.59343072363855,35.00036055351784,35.5117073059082,85972800,0.0,0.0
2017-07-25 00:00:00-04:00,35.4440001495206,35.92032110396787,35.4440001495206,35.663482666015625,75415600,0.0,0.0
2017-07-26 00:00:00-04:00,35.80590836276631,35.9413302423335,35.73819386018663,35.83159255981445,63124000,0.0,0.0
2017-07-27 00:00:00-04:00,35.89931065105249,35.95534988199269,34.39329150215306,35.15447235107422,129905200,0.0,0.0
2017-07-28 00:00:00-04:00,34.998028674043006,35.07741490148326,34.83458539319651,34.90696716308594,68854800,0.0,0.0
2017-07-31 00:00:00-04:00,35.0003842586622,35.10078748452643,34.58710675276112,34.72719955444336,79383600,0.0,0.0
2017-08-01 00:00:00-04:00,34.81357280589505,35.075082061148755,34.65246315299896,35.0353889465332,141474400,0.0,0.0
2017-08-02 00:00:00-04:00,37.19053250539929,37.30027381510608,36.46204003483348,36.690860748291016,279747200,0.0,0.0
2017-08-03 00:00:00-04:00,36.66983085518392,36.70719034013615,36.19584352359174,36.32426452636719,108389200,0.0,0.0
2017-08-04 00:00:00-04:00,36.441012584920195,36.751553080487824,36.35228469315984,36.51572799682617,82239600,0.0,0.0
2017-08-07 00:00:00-04:00,36.672166181395575,37.10646041634145,36.58110465936483,37.08077621459961,87481200,0.0,0.0
2017-08-08 00:00:00-04:00,37.03174535846808,37.78592174363856,36.95469275250872,37.37731170654297,144823600,0.0,0.0
