Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03 00:00:00-05:00,2.571946174687245,2.6204782352098626,2.448275996644944,2.5130674839019775,1501996000,0.0,0.0
2017-01-04 00:00:00-05:00,2.547310954690377,2.5990455184972543,2.5012424981006807,2.571700096130371,1199220000,0.0,0.0
2017-01-05 00:00:00-05:00,2.5751487170213645,2.606928439180959,2.4894170511581986,2.506415605545044,984296000,0.0,0.0
2017-01-06 00:00:00-05:00,2.5337608379728516,2.5682506184761738,2.4931122771743395,2.539919853210449,822856000,0.0,0.0
2017-01-09 00:00:00-05:00,2.5497743930490016,2.66063409819408,2.5497743930490016,2.6428964138031006,916248000,0.0,0.0
2017-01-10 00:00:00-05:00,2.6559535002232266,2.6899503782771825,2.6022480044535894,2.6229419708251953,880920000,0.0,0.0
2017-01-11 00:00:00-05:00,2.6113636006981022,2.6162905794840894,2.5657878134796928,2.590669631958008,525664000,0.0,0.0
2017-01-12 00:00:00-05:00,2.567758615890732,2.579337285635143,2.5034597956691447,2.5482964515686035,625616000,0.0,0.0
2017-01-13 00:00:00-05:00,2.5522375369720156,2.5867273191398175,2.538934392336165,2.5480496883392334,457820000,0.0,0.0
2017-01-17 00:00:00-05:00,2.5374561525979824,2.5423831296621278,2.4775918893843785,2.4908950328826904,580612000,0.0,0.0
2017-01-18 00:00:00-05:00,2.4694624248964603,2.5431225131991693,2.4416243321096256,2.536224603652954,654424000,0.0,0.0
2017-01-19 00:00:00-05:00,2.53918151718491,2.6226958163656096,2.536964364984092,2.590669631958008,644872000,0.0,0.0
2017-01-20 00:00:00-05:00,2.613333782528846,2.63107146652006,2.5404128193003515,2.562338352203369,492024000,0.0,0.0
2017-01-23 00:00:00-05:00,2.5571642432176525,2.608898788757463,2.5547006374913823,2.5889439582824707,369904000,0.0,0.0
2017-01-24 00:00:00-05:00,2.5990452164365028,2.650287099957315,2.584263813519949,2.6441280841827393,428052000,0.0,0.0
2017-01-25 00:00:00-05:00,2.686500708130913,2.6926597229475973,2.6194923185106123,2.6554601192474365,522760000,0.0,0.0
2017-01-26 00:00:00-05:00,2.65817080023656,2.70867356327388,2.6286082244300166,2.7012829780578613,458800000,0.0,0.0
2017-01-27 00:00:00-05:00,2.708180906553085,2.7564665178342636,2.6815746116481933,2.7535102367401123,471996000,0.0,0.0
2017-01-30 00:00:00-05:00,2.7325699486733193,2.7347871006766096,2.6584171742290548,2.710397958755493,496004000,0.0,0.0
2017-01-31 00:00:00-05:00,2.6840380725339275,2.711137040324884,2.665561257963889,2.689704179763794,362756000,0.0,0.0
2017-02-01 00:00:00-05:00,2.7241936051813673,2.8114033012905004,2.7064561553512205,2.807215452194214,590004000,0.0,0.0
2017-02-02 00:00:00-05:00,2.7912025929532684,2.8513133300311386,2.760654667515318,2.8426907062530518,483240000,0.0,0.0
2017-02-03 00:00:00-05:00,2.8441687014658044,2.8552546960706566,2.8059837394615657,2.8178086280822754,372744000,0.0,0.0
2017-02-06 00:00:00-05:00,2.8084472118788324,2.8904834809219944,2.8084472118788324,2.88999080657959,506768000,0.0,0.0
2017-02-07 00:00:00-05:00,2.924233769990756,2.97892460909429,2.904525389135375,2.9348270893096924,746224000,0.0,0.0
2017-02-08 00:00:00-05:00,2.9168431882779235,2.939261395162862,2.867079326876545,2.9220166206359863,449580000,0.0,0.0
2017-02-09 00:00:00-05:00,2.928175818173291,2.933103031563399,2.8478642604197266,2.867079734802246,842568000,0.0,0.0
2017-02-10 00:00:00-05:00,2.9545360178291222,2.9735052733094713,2.7739578214242533,2.799086093902588,1651092000,0.0,0.0
2017-02-13 00:00:00-05:00,2.7934187663505297,2.8079537124214644,2.6655605318403035,2.669995069503784,1180724000,0.0,0.0
2017-02-14 00:00:00-05:00,2.6603879374153285,2.713600761523217,2.6185075631882047,2.6798501014709473,850632000,0.0,0.0
2017-02-15 00:00:00-05:00,2.682805746176412,2.7049774964412916,2.654721200254855,2.6852691173553467,373020000,0.0,0.0
2017-02-16 00:00:00-05:00,2.6948774643106566,2.6961092675436795,2.6029870106206396,2.642157554626465,647176000,0.0,0.0
2017-02-17 00:00:00-05:00,2.628608526045566,2.64609975985304,2.5815547130394365,2.64166522026062,563740000,0.0,0.0
2017-02-21 00:00:00-05:00,2.6663002619199214,2.7402068119075,2.6660538072943276,2.736265182495117,551952000,0.0,0.0
2017-02-22 00:00:00-05:00,2.748351584202389,2.7577249150133722,2.7130782108370695,2.7320716381073,433772000,0.0035,0.0
2017-02-23 00:00:00-05:00,2.6023256709837006,2.6242788771773236,2.4587661508548093,2.478745937347412,1592888000,0.0,0.0
2017-02-24 00:00:00-05:00,2.3943867458988835,2.5159930883017614,2.3605934840661935,2.5026731491088867,1029904000,0.0,0.0
2017-02-27 00:00:00-05:00,2.5209258752844,2.590485566054097,2.505139223741733,2.575438976287842,715400000,0.0,0.0
2017-02-28 00:00:00-05:00,2.5850585073267967,2.594925369111292,2.48589894582973,2.5031654834747314,625360000,0.0,0.0
2017-03-01 00:00:00-05:00,2.560146001161241,2.5744527665153263,2.4940396085426997,2.5354795455932617,504804000,0.0,0.0
2017-03-02 00:00:00-05:00,2.5226521835110365,2.536712179140964,2.43927903704442,2.4419922828674316,754332000,0.0,0.0
2017-03-03 00:00:00-05:00,2.431386285821823,2.436319482355736,2.3734196386852675,2.4279329776763916,864692000,0.0,0.0
2017-03-06 00:00:00-05:00,2.391672583075248,2.4197925746239437,2.3475194115839026,2.4091858863830566,883568000,0.0,0.0
2017-03-07 00:00:00-05:00,2.4091854865086897,2.455065304151676,2.39635885058795,2.4355785846710205,603400000,0.0,0.0
2017-03-08 00:00:00-05:00,2.4839261613142916,2.498726222534984,2.428919757191952,2.4311397075653076,638712000,0.0,0.0
2017-03-09 00:00:00-05:00,2.4151065316207028,2.4530929242760093,2.4025264207313017,2.4306464195251465,478060000,0.0,0.0
2017-03-10 00:00:00-05:00,2.4570390607873915,2.468878871175432,2.4266991202974846,2.4449522495269775,499740000,0.0,0.0
2017-03-13 00:00:00-04:00,2.455312340320132,2.5221587726906693,2.454572278678834,2.5122921466827393,774136000,0.0,0.0
2017-03-14 00:00:00-04:00,2.525119529892022,2.534492627415119,2.478252866081591,2.510566234588623,522016000,0.0,0.0
2017-03-15 00:00:00-04:00,2.5221592234183774,2.540412355413606,2.4745525033025637,2.5295591354370117,615036000,0.0,0.0
2017-03-16 00:00:00-04:00,2.5401653494897944,2.5611319589836667,2.5261053546189975,2.560638427734375,523100000,0.0,0.0
2017-03-17 00:00:00-04:00,2.5781523084485123,2.6176190562406387,2.5606390023362295,2.6163856983184814,1119688000,0.0,0.0
2017-03-20 00:00:00-04:00,2.6338989126357646,2.703705368972025,2.6178654954454754,2.699758529663086,748568000,0.0,0.0
2017-03-21 00:00:00-04:00,2.6824916535485044,2.7123382988615417,2.604545233172435,2.612438440322876,913484000,0.0,0.0
2017-03-22 00:00:00-04:00,2.6013388287608366,2.6704054597982654,2.597392224620146,2.6657187938690186,616764000,0.0,0.0
2017-03-23 00:00:00-04:00,2.6578252429720624,2.6778052637831244,2.631925433808608,2.641545295715332,533940000,0.0,0.0
2017-03-24 00:00:00-04:00,2.687918269811942,2.695811476637375,2.6250184398831093,2.6509182453155518,439500000,0.0,0.0
2017-03-27 00:00:00-04:00,2.6042987729162905,2.6741052286870537,2.5549656343438176,2.670158624649048,506644000,0.0,0.0
2017-03-28 00:00:00-04:00,2.671392196678156,2.6859454913666645,2.6459856812053113,2.6563456058502197,432444000,0.0,0.0
2017-03-29 00:00:00-04:00,2.6637446935686175,2.6760780341910917,2.64549156586715,2.6477115154266357,349992000,0.0,0.0
2017-03-30 00:00:00-04:00,2.6548655436950304,2.7133254894925396,2.6491922851017233,2.6985254287719727,525532000,0.0,0.0
2017-03-31 00:00:00-04:00,2.6889052681500054,2.7106119430582174,2.6738586786387186,2.686931848526001,440808000,0.0,0.0
2017-04-03 00:00:00-04:00,2.687424872364462,2.7046914086677694,2.6496847876403677,2.6733648777008057,445232000,0.0,0.0
2017-04-04 00:00:00-04:00,2.5505257030503357,2.575685685748595,2.4750459901945163,2.4858992099761963,1271280000,0.0,0.0
2017-04-05 00:00:00-04:00,2.467152593078372,2.5251192371102276,2.4543259534426305,2.4673993587493896,747048000,0.0,0.0
2017-04-06 00:00:00-04:00,2.4725795196865676,2.4974927391890094,2.4274395116575262,2.4854061603546143,635120000,0.0,0.0
2017-04-07 00:00:00-04:00,2.4918189247129714,2.509332227688267,2.4597523301975666,2.4747989177703857,429068000,0.0,0.0
2017-04-10 00:00:00-04:00,2.47553923336921,2.4821990833523206,2.4074594338544584,2.4116528034210205,756332000,0.0,0.0
